"birth_city","birth_country","bc_name","count"
"KHAN ARNABIEH","475","Syrien",1
"KHAN SHAEKHON","475","Syrien",1
"KHAN SHEKHOUN","475","Syrien",1
"KHAN SHIKHON","475","Syrien",1
"KHANABAD","423","Afghanistan",1
"KHANAKHEEN","438","Irak",1
"KHANAKIN","438","Irak",1
"KHANAQIN","438","Irak",1
"KHANEKE","438","Irak",1
"KHANEWAL","461","Pakistan",1
"KHANH-HUNG","432","Vietnam",1
"KHANIK","475","Syrien",1
"KHANIK FAWKANI","475","Syrien",1
"KHANIK FOUKANI","475","Syrien",1
"KHANNA","436","Indien",1
"KHANSHARA","451","Libanon",1
"KHARAB KURD","475","Syrien",1
"KHARABAT SCHERAN","475","Syrien",1
"KHARABIT","475","Syrien",1
"KHARABT SHRAN","475","Syrien",1
"KHARAYEB","451","Libanon",1
"KHARBA ALABD","475","Syrien",1
"KHARCOV","166","Ukraine",1
"KHARIAN","461","Pakistan",1
"KHARIVSKA OBL","166","Ukraine",1
"KHARKIV","166","Ukraine",1
"KHARKIVSKA","166","Ukraine",1
"KHARKIVSKA OBL.","166","Ukraine",1
"KHARKIVSKA OBLAST","166","Ukraine",1
"KHARKOV","166","Ukraine",1
"KHARTOUM","224","Eritrea",1
"KHARTOUM","287","Ägypten",1
"KHASAVYURT","160","Russische Föderation",1
"KHASHURI","430","Georgien",1
"KHASSAN","436","Indien",1
"KHASSAVIVYURT","160","Russische Föderation",1
"KHATAR","438","Irak",1
"KHATARA","438","Irak",1
"KHATARE","438","Irak",1
"KHAZKIV","166","Ukraine",1
"KHELVACHAURI","430","Georgien",1
"KHEMISSET","252","Marokko",1
"KHERSON","166","Ukraine",1
"KHERSON OBLAST","166","Ukraine",1
"KHES HABAL","475","Syrien",1
"KHEZNA","475","Syrien",1
"KHILOGRAM","460","Bangladesch",1
"KHIRBETDALAL","475","Syrien",1
"KHIRDALAN","425","Aserbaidschan",1
"KHISINA","475","Syrien",1
"KHLAYLE SOUR","451","Libanon",1
"KHLONG KRABUE","476","Thailand",1
"KHMELNITSKY","166","Ukraine",1
"KHMELNYTSKA OBL.","166","Ukraine",1
"KHMELNYTSKIY","166","Ukraine",1
"KHMELNYTSKYI","166","Ukraine",1
"KHMELNYTSYI","166","Ukraine",1
"KHOI","439","Iran",1
"KHOK CHANG","476","Thailand",1
"KHOMINI SHAHR","439","Iran",1
"KHONI","430","Georgien",1
"KHORAMABAD","439","Iran",1
"KHOREZM REGION","477","Usbekistan",1
"KHORRAMSHAHR","439","Iran",1
"KHORST","423","Afghanistan",1
"KHOST","423","Afghanistan",1
"KHOTANG","458","Nepal",1
"KHOUIBGA","252","Marokko",1
"KHOURIGBA","252","Marokko",1
"KHOY","439","Iran",1
"KHRABAT SHARAN","475","Syrien",1
"KHREIBET EL JUNDI","451","Libanon",1
"KHREIJKAH","475","Syrien",1
"KHREJKEH","475","Syrien",1
"KHRESTIVKA","166","Ukraine",1
"KHULNA","460","Bangladesch",1
"KHUMLOG","475","Syrien",1
"KHUMLUK","475","Syrien",1
"KHURZAN","438","Irak",1
"KHUST","166","Ukraine",1
"KHUTOR PLOTNIKOV","160","Russische Föderation",1
"KIATO KORINTHIAS","134","Griechenland",1
"KIBELJAK","130","Kroatien",1
"KICMANLAR","163","Türkei",1
"KICUKIRO","265","Ruanda",1
"KIDARIS","134","Griechenland",1
"KIEN GIANG","432","Vietnam",1
"KIEN-GIANG","432","Vietnam",1
"KIETRZ","152","Polen",1
"KIEV","166","Ukraine",1
"KIEVE","166","Ukraine",1
"KIEW OBL.","166","Ukraine",1
"KIEW OBLAST","166","Ukraine",1
"KIEWKO","444","Kasachstan",1
"KIEWRO","166","Ukraine",1
"KIEWSKA","166","Ukraine",1
"KIEWSKI","444","Kasachstan",1
"KIFFA","239","Mauretanien",1
"KIGALI","263","Südafrika",1
"KIIV","166","Ukraine",1
"KIJANY","152","Polen",1
"KIJEV","166","Ukraine",1
"KIJEVE","150","Kosovo",1
"KIJEVO","170","Serbien",1
"KIJEWO","170","Serbien",1
"KIKAN","475","Syrien",1
"KIKINDA","138","Jugoslawien, Bundesrepublik",1
"KIKUK","438","Irak",1
"KIKWIT","245","Kongo",1
"KIKWIT","246","Kongo, Demokratische Republik",1
"KILADI","134","Griechenland",1
"KILAVUZ","163","Türkei",1
"KILIA","166","Ukraine",1
"KILIFI","243","Kenia",1
"KILIJA","166","Ukraine",1
"KILINOCHCHI","431","Sri Lanka",1
"KILKIS","134","Griechenland",1
"KILLE","163","Türkei",1
"KILLIK","163","Türkei",1
"KILMES","160","Russische Föderation",1
"KILUTU","262","Kamerun",1
"KIMHAE","467","Korea, Republik",1
"KIMOWSK","160","Russische Föderation",1
"KIMRY","166","Ukraine",1
"KINCARDINE","348","Kanada",1
"KINDBERG","151","Österreich",1
"KINDIA","261","Guinea",1
"KINGSTON","355","Jamaika",1
"KINIK","163","Türkei",1
"KIPAR","181","Zypern",1
"KIRAMPA","163","Türkei",1
"KIRAZLI","163","Türkei",1
"KIRCAALI","163","Türkei",1
"KIRCALI","125","Bulgarien",1
"KIRDCALI","125","Bulgarien",1
"KIREEWSK","160","Russische Föderation",1
"KIRENCIK","163","Türkei",1
"KIRENIYA","181","Zypern",1
"KIRGALI","125","Bulgarien",1
"KIRGISIJA","160","Russische Föderation",1
"KIRIEWKA","166","Ukraine",1
"KIRIKKA","163","Türkei",1
"KIRIKKALF","163","Türkei",1
"KIRIKLAR","163","Türkei",1
"KIRILLOWKA","160","Russische Föderation",1
"KIRINYAGA","243","Kenia",1
"KIRJANOWSK","160","Russische Föderation",1
"KIRKA","163","Türkei",1
"KIRKAGAC","163","Türkei",1
"KIRKLARELI","163","Türkei",1
"KIRKOK","438","Irak",1
"KIRKORY","169","Belarus",1
"KIRKOVO","125","Bulgarien",1
"KIRMAN","439","Iran",1
"KIROV","160","Russische Föderation",1
"KIROVA","444","Kasachstan",1
"KIROVAKAN","422","Armenien",1
"KIROVOGRAD","166","Ukraine",1
"KIROVOGRADSKA OBL.","166","Ukraine",1
"KIROVOHEAD","166","Ukraine",1
"KIROVOHRAD","166","Ukraine",1
"KIROVOHRAD OBLAST","166","Ukraine",1
"KIROVOHRADSKA GEBIET","166","Ukraine",1
"KIROVOHRADSKA OBLAST","166","Ukraine",1
"KIROVSKE","166","Ukraine",1
"KIROW","444","Kasachstan",1
"KIROW-SOWCHOS","444","Kasachstan",1
"KIROWA","160","Russische Föderation",1
"KIROWO","444","Kasachstan",1
"KIROWOGRAD OBLAST","166","Ukraine",1
"KIROWOHAD","166","Ukraine",1
"KIROWOHRAD","166","Ukraine",1
"KIROWOHRAD OBL.","166","Ukraine",1
"KIROWOHRAD OBLAST","166","Ukraine",1
"KIROWSK","160","Russische Föderation",1
"KIROWSK","444","Kasachstan",1
"KIROWSKAYA","160","Russische Föderation",1
"KIROWSKE","166","Ukraine",1
"KIROWSKI","444","Kasachstan",1
"KIROWSKIJ","160","Russische Föderation",1
"KIROWSKIJ","444","Kasachstan",1
"KIRSEHEIR","163","Türkei",1
"KISANGANI","245","Kongo",1
"KISCHINAU","166","Ukraine",1
"KISCHINJOW","146","Moldau",1
"KISCHINJOW","160","Russische Föderation",1
"KISCHINOV","146","Moldau",1
"KISEL","160","Russische Föderation",1
"KISELJOWSK","444","Kasachstan",1
"KISIAL","166","Ukraine",1
"KISIL","444","Kasachstan",1
"KISILJAK","122","Bosnien und Herzegowina",1
"KISILJOWSK","160","Russische Föderation",1
"KISINY","152","Polen",1
"KISJENO","154","Rumänien",1
"KISKACLI","163","Türkei",1
"KISKUNFELEGYHAZA","165","Ungarn",1
"KISLA","163","Türkei",1
"KISLAK","163","Türkei",1
"KISMAAYO","273","Somalia",1
"KISMAYO","273","Somalia",1
"KISMIYA","273","Somalia",1
"KISNIA","273","Somalia",1
"KISOUA","475","Syrien",1
"KISRAKOC","166","Ukraine",1
"KISSIDOUGOU","261","Guinea",1
"KISTAKUZ","470","Tadschikistan",1
"KISVARDA","165","Ungarn",1
"KITKUK","438","Irak",1
"KITTSEE","151","Österreich",1
"KITUI","243","Kenia",1
"KITZBUHEL","151","Österreich",1
"KITZBUHL","151","Österreich",1
"KIVROSKE","166","Ukraine",1
"KIZANLIK","163","Türkei",1
"KIZANY","146","Moldau",1
"KIZILCA","163","Türkei",1
"KIZILCAHAMAM","163","Türkei",1
"KIZILCAKAYA","163","Türkei",1
"KIZILCAPINAR","163","Türkei",1
"KIZILHUYUK","163","Türkei",1
"KIZILKOYUNLU","163","Türkei",1
"KIZILPINAR","163","Türkei",1
"KIZILYAKA","163","Türkei",1
"KKRAPOWICE","152","Polen",1
"KLABE-EFOUKPA","283","Togo",1
"KLADANJ","122","Bosnien und Herzegowina",1
"KLADBINKA","444","Kasachstan",1
"KLADNICA","138","Jugoslawien, Bundesrepublik",1
"KLADOVO","170","Serbien",1
"KLAGENFURT AM WORTHERSE","151","Österreich",1
"KLAGENFURT AM WORTHERSEE","151","Österreich",1
"KLANAC","122","Bosnien und Herzegowina",1
"KLANJECNO","130","Kroatien",1
"KLAPEIDA","142","Litauen",1
"KLARI","165","Ungarn",1
"KLEBANY","166","Ukraine",1
"KLEIN ALTHAMMER","152","Polen",1
"KLEIN BASEL","160","Russische Föderation",1
"KLEIN PANIOW","152","Polen",1
"KLEIN ST. VEIT","151","Österreich",1
"KLENJE","170","Serbien",1
"KLEPITSCHICHA","160","Russische Föderation",1
"KLERKSDORP","263","Südafrika",1
"KLEVE","150","Kosovo",1
"KLICINA","170","Serbien",1
"KLICINE","150","Kosovo",1
"KLICINE","170","Serbien",1
"KLINE","138","Jugoslawien, Bundesrepublik",1
"KLINE E POSHTME","150","Kosovo",1
"KLISSOS","134","Griechenland",1
"KLJAJICEVO","138","Jugoslawien, Bundesrepublik",1
"KLJAJICEVO","170","Serbien",1
"KLJUTSCHEWKA","444","Kasachstan",1
"KLJUTSI","160","Russische Föderation",1
"KLOBUCK","152","Polen",1
"KLODNITZ","152","Polen",1
"KLOKA","170","Serbien",1
"KLOKOCEVAK","130","Kroatien",1
"KLOS","121","Albanien",1
"KLOSTER","126","Dänemark",1
"KLUJUC","122","Bosnien und Herzegowina",1
"KLUPCI","170","Serbien",1
"KLUTSCHI","160","Russische Föderation",1
"KLY","438","Irak",1
"KMECANI","122","Bosnien und Herzegowina",1
"KNAFNA","224","Eritrea",1
"KNAISSI","451","Libanon",1
"KNAZEVAC","138","Jugoslawien, Bundesrepublik",1
"KNAZEVAC","170","Serbien",1
"KNEZHA","125","Bulgarien",1
"KNIN","170","Serbien",1
"KNJAZEVAC","132","Serbien und Montenegro",1
"KNJAZEVAVC","170","Serbien",1
"KNJEVICI","138","Jugoslawien, Bundesrepublik",1
"KNOKKE","124","Belgien",1
"KNOKKE-HEIST","124","Belgien",1
"KOBAJE","132","Serbien und Montenegro",1
"KOBAJE","150","Kosovo",1
"KOBANE-KELTABA","475","Syrien",1
"KOBANE-SHERAN","475","Syrien",1
"KOBANY","475","Syrien",1
"KOBAY","431","Sri Lanka",1
"KOBAYAT","475","Syrien",1
"KOBBE","451","Libanon",1
"KOBENHAVN","126","Dänemark",1
"KOBI","451","Libanon",1
"KOBILJA GLAVA","122","Bosnien und Herzegowina",1
"KOBULETI","430","Georgien",1
"KOCAALI","163","Türkei",1
"KOCAAVSAR","163","Türkei",1
"KOCACAM","163","Türkei",1
"KOCKALE","163","Türkei",1
"KODLUTOWO","152","Polen",1
"KODNJA","166","Ukraine",1
"KODRALI","150","Kosovo",1
"KODUNGALLUR","436","Indien",1
"KODZALIJA","144","Nordmazedonien",1
"KOERSEL","124","Belgien",1
"KOEYUE","163","Türkei",1
"KOFFIBADOUKRO","231","Côte d’Ivoire",1
"KOGALIM","160","Russische Föderation",1
"KOGALNICEANU","154","Rumänien",1
"KOGARAH","523","Australien",1
"KOGERSCHYN","444","Kasachstan",1
"KOGIS","163","Türkei",1
"KOHAT","461","Pakistan",1
"KOHTLA","127","Estland",1
"KOIBAGOR","444","Kasachstan",1
"KOIDUKONO","272","Sierra Leone",1
"KOILKUNTLA","436","Indien",1
"KOINADUGU TOWN","272","Sierra Leone",1
"KOJUSHE","150","Kosovo",1
"KOK-SU","159","Sowjetunion",1
"KOK-SU","444","Kasachstan",1
"KOKAN","475","Syrien",1
"KOKE","163","Türkei",1
"KOKKINIA","134","Griechenland",1
"KOKKLAY","431","Sri Lanka",1
"KOKOBAY","224","Eritrea",1
"KOKORI","232","Nigeria",1
"KOKORINA","122","Bosnien und Herzegowina",1
"KOKORINA STOLAC","122","Bosnien und Herzegowina",1
"KOKOSCHKINO","160","Russische Föderation",1
"KOKPEKTY","444","Kasachstan",1
"KOKSCHEREK","444","Kasachstan",1
"KOKSCHETAW","444","Kasachstan",1
"KOKTABE","475","Syrien",1
"KOKTAN","444","Kasachstan",1
"KOKTEREK","444","Kasachstan",1
"KOKTSCHETAW","160","Russische Föderation",1
"KOKUVIL","431","Sri Lanka",1
"KOKUVIL WEST","431","Sri Lanka",1
"KOLANGAR","423","Afghanistan",1
"KOLASIN","140","Montenegro",1
"KOLB","444","Kasachstan",1
"KOLBERG","152","Polen",1
"KOLBUSCHAU","152","Polen",1
"KOLBUSZOWA","152","Polen",1
"KOLDARDEYL","168","Vereinigtes Königreich",1
"KOLEILE","451","Libanon",1
"KOLEMBRODY","152","Polen",1
"KOLENCHERY","436","Indien",1
"KOLENCHERY KERALA","436","Indien",1
"KOLKATA WEST BENGAL","436","Indien",1
"KOLLAM KERALA","436","Indien",1
"KOLO","130","Kroatien",1
"KOLOMNA","160","Russische Föderation",1
"KOLOMYJA","166","Ukraine",1
"KOLONOWSKIE","152","Polen",1
"KOLOTOWKA","160","Russische Föderation",1
"KOLOVRAT","122","Bosnien und Herzegowina",1
"KOLOZSVAR","154","Rumänien",1
"KOLSH","121","Albanien",1
"KOLTSCHANOVKA","166","Ukraine",1
"KOLTSCHUGINO","160","Russische Föderation",1
"KOLYON","160","Russische Föderation",1
"KOM","439","Iran",1
"KOMA","160","Russische Föderation",1
"KOMARIV","166","Ukraine",1
"KOMARMUT","163","Türkei",1
"KOMARNO","155","Slowakei",1
"KOMAROWO","159","Sowjetunion",1
"KOMAROWO","160","Russische Föderation",1
"KOMATIYYA","451","Libanon",1
"KOMI","160","Russische Föderation",1
"KOMINJE","170","Serbien",1
"KOMINTERN","160","Russische Föderation",1
"KOMMUNARKA","160","Russische Föderation",1
"KOMMUNARSKI","444","Kasachstan",1
"KOMMUNARSKIJ","444","Kasachstan",1
"KOMOGLLAVE","120","Jugoslawien",1
"KOMORAN","170","Serbien",1
"KOMORANE","170","Serbien",1
"KOMOTIKI","134","Griechenland",1
"KOMPONG THOM","446","Kambodscha",1
"KOMPRACHCICE","152","Polen",1
"KOMRAD","146","Moldau",1
"KOMRATA","146","Moldau",1
"KOMSI","121","Albanien",1
"KOMSOMOOLSK","166","Ukraine",1
"KONAHR","423","Afghanistan",1
"KONAITERA","475","Syrien",1
"KONAKALMAZ","163","Türkei",1
"KONAKOWO","160","Russische Föderation",1
"KONAKRY","261","Guinea",1
"KONAR","423","Afghanistan",1
"KONCANICA","130","Kroatien",1
"KONDAPATURU","436","Indien",1
"KONDIPALEM ANDHRA PRADESH","436","Indien",1
"KONDROVO KALUGA OBL.","160","Russische Föderation",1
"KONDZELJ","170","Serbien",1
"KONESAWOD","444","Kasachstan",1
"KONETRA","475","Syrien",1
"KONFORIDUA","238","Ghana",1
"KONIA","163","Türkei",1
"KONICE","170","Serbien",1
"KONIGSBERG","152","Polen",1
"KONIGSHUTTE O.S.","152","Polen",1
"KONISCHOVKA","160","Russische Föderation",1
"KONJIC","130","Kroatien",1
"KONJODOR","122","Bosnien und Herzegowina",1
"KONNI","436","Indien",1
"KONNI KERALA","436","Indien",1
"KONO","272","Sierra Leone",1
"KONONGO","238","Ghana",1
"KONOPNICA","144","Nordmazedonien",1
"KONOTOP OBLAST","166","Ukraine",1
"KONSTANINOWKA","444","Kasachstan",1
"KONSTANTINOWKA","160","Russische Föderation",1
"KONSTANTINOWKA","166","Ukraine",1
"KONSTANTYNIVSK","160","Russische Föderation",1
"KONSTANTYNOW","152","Polen",1
"KONSTANZA","154","Rumänien",1
"KONTOP","166","Ukraine",1
"KONTORKA","444","Kasachstan",1
"KONUKLU","163","Türkei",1
"KONYAALTI","163","Türkei",1
"KONYALLTI","163","Türkei",1
"KONZANI","134","Griechenland",1
"KOPACI","122","Bosnien und Herzegowina",1
"KOPARKHAIRANE","436","Indien",1
"KOPATSCHI","160","Russische Föderation",1
"KOPAY","431","Sri Lanka",1
"KOPAY SUD","431","Sri Lanka",1
"KOPBERLIK","444","Kasachstan",1
"KOPCEVEC","130","Kroatien",1
"KOPEISK","160","Russische Föderation",1
"KOPEJSK","160","Russische Föderation",1
"KOPEJSK","444","Kasachstan",1
"KOPEYSK","166","Ukraine",1
"KOPICE","122","Bosnien und Herzegowina",1
"KOPIENICA","152","Polen",1
"KOPILIQ","150","Kosovo",1
"KOPING","157","Schweden",1
"KOPKUL","160","Russische Föderation",1
"KOPLIK","121","Albanien",1
"KOPRIUNICA","130","Kroatien",1
"KOPRIVHICA","130","Kroatien",1
"KOPRIVNA","122","Bosnien und Herzegowina",1
"KOPRIVNICA","130","Kroatien",1
"KOPRIVNICKO","130","Kroatien",1
"KOPRNO","130","Kroatien",1
"KOPRUKOY","163","Türkei",1
"KOPURLU","163","Türkei",1
"KORAJ","122","Bosnien und Herzegowina",1
"KORBEVAC","120","Jugoslawien",1
"KORBEVAC","170","Serbien",1
"KORBEY-ESON","129","Frankreich",1
"KORBIKAR","475","Syrien",1
"KORBIQ","138","Jugoslawien, Bundesrepublik",1
"KORBLIQ","150","Kosovo",1
"KORBYNY-IVANY","166","Ukraine",1
"KORDINA","475","Syrien",1
"KOREA","467","Korea, Republik",1
"KOREL","166","Ukraine",1
"KORETS","166","Ukraine",1
"KOREZ","166","Ukraine",1
"KORFANTOW","152","Polen",1
"KORILJE","170","Serbien",1
"KORINTH","134","Griechenland",1
"KORINTHIAS","134","Griechenland",1
"KORINTHOS","134","Griechenland",1
"KORITA","138","Jugoslawien, Bundesrepublik",1
"KORITNO","131","Slowenien",1
"KORITO","144","Nordmazedonien",1
"KORJUKIWKA","166","Ukraine",1
"KORKUT","163","Türkei",1
"KORLEBU ACCRA","238","Ghana",1
"KORMEERAY","273","Somalia",1
"KORMEND","165","Ungarn",1
"KORMERI","163","Türkei",1
"KORMOSOWCHOS","160","Russische Föderation",1
"KORNOWAC","152","Polen",1
"KOROGHO","251","Mali",1
"KORONI","134","Griechenland",1
"KOROSHISHTA","144","Nordmazedonien",1
"KOROSISTA","144","Nordmazedonien",1
"KOROSTENSKI","166","Ukraine",1
"KOROSTINO","160","Russische Föderation",1
"KOROSTYSCHIW","166","Ukraine",1
"KORROTICE E POSHTME","138","Jugoslawien, Bundesrepublik",1
"KORROTICE E POSHTME","150","Kosovo",1
"KORSZE","152","Polen",1
"KORTAK SHEKAN","475","Syrien",1
"KORTRIJK","124","Belgien",1
"KORUKLU","163","Türkei",1
"KORYTNICA","152","Polen",1
"KOS","134","Griechenland",1
"KOS-ARALSKIJ","444","Kasachstan",1
"KOS. MITROVICA","170","Serbien",1
"KOSARE","138","Jugoslawien, Bundesrepublik",1
"KOSASI","163","Türkei",1
"KOSATSCHI LAHERI","166","Ukraine",1
"KOSCHANA","475","Syrien",1
"KOSCHARKA","166","Ukraine",1
"KOSCHENTIN","152","Polen",1
"KOSCHI","444","Kasachstan",1
"KOSCI","122","Bosnien und Herzegowina",1
"KOSCIEIZYNA","152","Polen",1
"KOSCIELNY","152","Polen",1
"KOSCIEN","152","Polen",1
"KOSE","163","Türkei",1
"KOSEDERE-AYVACIK","163","Türkei",1
"KOSEL","162","Tschechoslowakei",1
"KOSELER","163","Türkei",1
"KOSHABA","438","Irak",1
"KOSHANA","475","Syrien",1
"KOSHANSHAR","444","Kasachstan",1
"KOSHIGAYA","152","Polen",1
"KOSHKELDY","160","Russische Föderation",1
"KOSICE SACA","155","Slowakei",1
"KOSICHA","160","Russische Föderation",1
"KOSINE","150","Kosovo",1
"KOSKINAS","134","Griechenland",1
"KOSLIN","152","Polen",1
"KOSNASCH","160","Russische Föderation",1
"KOSOLAPOWO","160","Russische Föderation",1
"KOSOVA","122","Bosnien und Herzegowina",1
"KOSOVAR","133","Serbien (einschließlich Kosovo)",1
"KOSOVKSKA MITROVICA","132","Serbien und Montenegro",1
"KOSOVKSKA MITROVICA","138","Jugoslawien, Bundesrepublik",1
"KOSOVO POLJE","132","Serbien und Montenegro",1
"KOSOVOPOLJE","138","Jugoslawien, Bundesrepublik",1
"KOSOVOPOLJE","150","Kosovo",1
"KOSOVSKA KAMENICA","133","Serbien (einschließlich Kosovo)",1
"KOSOVSKA KAMENICA","138","Jugoslawien, Bundesrepublik",1
"KOSOVSKA KAMENICA","170","Serbien",1
"KOSOVSKA-KAMENICA","150","Kosovo",1
"KOSRELIK","163","Türkei",1
"KOSTANAISKAYA","444","Kasachstan",1
"KOSTANAISKAYA OBL","444","Kasachstan",1
"KOSTANAISKAYA OBL.","444","Kasachstan",1
"KOSTANICA","130","Kroatien",1
"KOSTANISKAYA","444","Kasachstan",1
"KOSTAPOL","152","Polen",1
"KOSTENBERG","151","Österreich",1
"KOSTIANTYNIVKA","166","Ukraine",1
"KOSTINBROD","125","Bulgarien",1
"KOSTJANTYNIWKA","166","Ukraine",1
"KOSTKI","152","Polen",1
"KOSTOPIL","166","Ukraine",1
"KOSTOW","152","Polen",1
"KOSTROMA","160","Russische Föderation",1
"KOSTROMA OBL.","160","Russische Föderation",1
"KOSTRZYNA","152","Polen",1
"KOSTURINO","144","Nordmazedonien",1
"KOSTURINO - STRUMICA","144","Nordmazedonien",1
"KOSTXJNICA","130","Kroatien",1
"KOSURIQ","150","Kosovo",1
"KOSYRJOWKA","444","Kasachstan",1
"KOSZALIN","152","Polen",1
"KOTA","436","Indien",1
"KOTABABI ACCRA","238","Ghana",1
"KOTE VLORE","121","Albanien",1
"KOTEL","125","Bulgarien",1
"KOTHAMANGALAM","436","Indien",1
"KOTHAMANGALAM KERALA","436","Indien",1
"KOTHAMANGALAMKERALA","436","Indien",1
"KOTLI","461","Pakistan",1
"KOTLI AK","461","Pakistan",1
"KOTOBRZEG","152","Polen",1
"KOTONO","263","Südafrika",1
"KOTOR","132","Serbien und Montenegro",1
"KOTORSKO","122","Bosnien und Herzegowina",1
"KOTORSKO-DOBOJ","122","Bosnien und Herzegowina",1
